ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
48,C,Willians Astudillo,Beijing,39371,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,0,-1.0,-0.1,0,0,-0.9,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
209,1B,Bobby Dalbec,Long Beach,34965,7,5,20,17,6,3,3,0,0,1,1,3,0,0,0,0,5,1,.427,.500,4,1.4,0.2,0,1,1.4,-0.5,0.5,-0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,3,3,6,5,0,1,1,0,.833,1.80,-0.1,.878,0,0,25.0,0,0,0.00,3,2,0,0,1,0,1,1,2,1,0,0.0,0.0
330,1B,Matt Davidson,Morristown,40748,5,5,22,21,9,4,2,0,3,4,6,1,0,0,0,0,8,0,.564,.600,7,4.3,0.4,0,0,4.3,0.0,0.2,0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
305,1B,Matt Davidson,Baseball,40748,4,4,20,20,2,1,1,0,0,0,0,0,0,0,0,0,11,1,.106,.222,-1,-4.4,-0.4,0,0,-4.4,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
146,1B,Matt Davidson,Tar Valon,40748,7,7,30,27,6,2,1,0,3,7,6,2,0,1,0,0,9,1,.363,.200,4,0.4,0.1,0,0,0.4,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
191,1B,Owen Miller,Whitestone,34793,16,16,73,70,15,12,0,0,3,9,5,2,0,1,0,0,22,4,.255,.267,3,-6.3,-0.5,0,0,-6.2,0.0,-0.7,-0.7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,3,3,10,8,1,1,0,0,.900,3.12,0.2,1.053,0,0,26.0,0,0,0.00,7,7,0,0,2,1,0,0,0,0,0,0.0,0.0
269,1B,Edwin Rios,Chico,34103,3,2,9,9,4,2,0,0,2,2,3,0,0,0,0,0,2,0,.619,.400,3,2.2,0.3,0,0,2.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
357,2B,Willi Castro,Tokyo,40708,4,4,17,15,5,3,1,0,1,2,2,1,0,0,1,0,4,0,.384,.400,2,0.5,0.1,0,0,0.6,0.0,0.4,0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
204,2B,Willi Castro,Whitestone,40708,17,17,67,60,13,10,2,1,0,5,5,6,0,0,1,0,21,3,.258,.333,3,-5.6,-0.3,0,0,-5.5,0.0,-0.7,-0.7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,1,1,3,2,0,1,0,0,.667,1.42,-0.2,1.053,0,0,12.2,0,0,0.00,1,0,0,0,2,1,0,0,0,0,0,0.0,0.0
238,2B,Eddie Foster,Law Law Land,38325,1,1,4,4,2,2,0,0,0,1,1,0,0,0,0,0,0,0,.447,.500,0,0.4,0.1,2,0,0.4,0.5,0.0,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
257,2B,Marwin Gonzalez,Law Law Land,40659,13,13,54,48,15,9,3,0,3,7,11,4,0,0,1,1,13,1,.376,.364,8,1.3,0.0,0,1,1.4,-0.4,-1.1,-1.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
384,2B,Shed Long Jr.,Wedgwood,40649,10,9,42,37,12,9,2,0,1,3,8,5,0,0,0,0,12,0,.381,.458,6,1.2,0.2,0,0,1.3,0.0,0.8,0.8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
181,2B,Shed Long Jr.,Newark,40649,4,4,15,14,4,1,1,0,2,3,2,1,0,0,0,0,5,0,.441,.286,3,1.3,0.1,0,0,1.3,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
151,2B,Christian Lopes,Tar Valon,40734,7,7,30,25,5,3,2,0,0,1,2,4,0,1,0,0,13,0,.293,.417,2,-1.5,-0.1,0,0,-1.5,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
337,2B,Sherry Robertson,Morristown,39767,5,5,22,20,5,3,0,0,2,5,4,2,0,0,0,0,8,0,.360,.300,3,0.2,0.1,1,0,0.2,0.3,-0.2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
397,2B,Rey Sanchez,Portland,39724,7,7,32,27,11,6,5,0,0,7,6,5,0,0,0,0,2,0,.472,.440,7,3.6,0.4,0,0,3.6,0.0,-0.5,-0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
296,2B,Rey Sanchez,Baseball,39724,4,4,15,14,1,1,0,0,0,1,2,1,0,0,0,0,6,0,.108,.125,-1,-3.3,-0.2,0,0,-3.3,0.0,0.6,0.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
47,2B,Jerry Terrell,Beijing,39632,4,4,18,16,5,3,1,0,1,2,3,2,0,0,0,0,3,0,.403,.333,3,0.9,0.2,0,0,0.9,0.0,0.9,0.9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
20,3B,Riley Adams,Hoollebob,34366,11,11,47,45,8,4,1,0,3,6,6,2,0,0,0,0,17,1,.254,.200,2,-4.1,-0.3,0,0,-4.0,0.0,0.4,0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,11,11,24,16,5,3,4,0,.875,1.97,-1.3,.779,0,0,96.0,0,0,0.00,11,8,4,3,1,0,6,2,6,3,1,0.0,0.0
379,3B,Miguel Andujar,Wedgwood,40733,1,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.181,.000,0,-0.6,-0.0,0,0,-0.6,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,1,1,2,2,0,0,1,0,1.000,1.64,0.0,1.053,0,0,11.0,0,0,0.00,1,1,0,0,0,0,0,0,1,0,0,0.0,0.0
336,3B,Bobby Dalbec,Morristown,34965,5,5,23,22,4,3,0,0,1,1,2,1,0,0,0,0,7,0,.230,.214,0,-2.5,-0.2,0,0,-2.5,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,5,5,5,2,1,2,1,0,.600,0.63,-0.7,.702,0,0,43.0,0,0,0.00,3,1,0,0,0,0,0,0,0,0,1,0.0,-0.0
371,3B,Drew Ellis,Wedgwood,40650,9,9,40,36,8,2,2,0,4,9,5,4,0,0,0,0,15,0,.367,.235,6,0.6,0.2,0,0,0.7,0.0,0.1,0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,9,9,13,12,1,0,2,0,1.000,1.46,-0.1,.972,0,0,80.0,0,0,0.00,6,6,3,3,1,0,2,0,2,0,0,0.0,0.0
45,3B,Eddie Foster,Beijing,38325,4,4,20,18,8,7,0,0,1,4,4,1,0,0,0,1,3,0,.444,.467,4,1.7,0.3,0,0,1.7,0.0,-0.1,-0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,4,4,7,5,2,0,0,0,1.000,1.82,0.4,1.053,0,0,34.2,0,0,0.00,2,2,1,1,1,0,2,2,0,0,2,0.0,0.0
218,3B,Gene Freese,Long Beach,40217,6,5,22,21,5,4,0,0,1,3,3,1,0,0,0,0,6,0,.281,.286,1,-1.4,-0.0,0,0,-1.3,0.0,0.7,0.7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
68,3B,Marwin Gonzalez,Finneytown,40659,5,5,18,15,2,2,0,0,0,1,1,3,0,0,0,0,5,0,.220,.200,0,-2.1,-0.2,0,0,-2.1,0.0,0.3,0.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,5,5,7,5,1,1,1,0,.857,1.26,-0.5,.790,0,0,43.0,0,0,0.00,2,1,0,0,4,3,1,0,2,0,1,0.0,0.0
405,3B,Kelvin Gutierrez,Portland,34994,4, ,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,.405,.333,0,0.2,0.0,0,0,0.2,0.0,0.1,0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
145,3B,Kelvin Gutierrez,Tar Valon,34994,7,7,30,26,6,4,0,1,1,4,6,4,0,0,0,0,8,3,.330,.294,3,-0.5,0.2,0,0,-0.5,0.0,1.6,1.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,7,7,12,11,1,0,1,0,1.000,1.64,-0.5,.891,0,0,66.0,0,0,0.00,7,7,4,2,3,1,1,1,2,0,2,0.0,0.0
58,3B,Charlie Hayes,Finneytown,40137,1, ,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1.889,.000,1,1.4,0.1,0,0,1.4,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,1,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
223,3B,Roy Hughes,Long Beach,40087,8,6,30,25,8,6,2,0,0,3,5,5,0,0,0,0,6,0,.381,.421,4,0.9,0.2,3,2,0.9,-0.3,-0.0,-0.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,6,5,17,14,2,1,2,0,.941,3.09,-0.1,.987,0,0,46.2,0,0,0.00,13,12,2,2,1,0,0,0,1,0,0,0.0,0.0
172,3B,Owen Miller,Newark,34793,4,4,16,16,2,1,0,0,1,2,1,0,0,0,0,0,5,2,.174,.100,0,-2.6,-0.2,0,0,-2.5,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,4,4,13,10,2,1,1,0,.923,3.09,-0.4,.878,0,0,35.0,0,0,0.00,6,6,4,2,3,2,0,0,0,0,2,0.0,0.0
314,3B,Tyler Nevin,Morristown,40781,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,0,2.1,12,10,2,0,0,0,2,4,0,2,0,5,0,.000,0,0,0,0,1,0.18,1,1,0,0,12.76,0.0,-0.2,-0.2,2.30,5,1,0,2,1,0,1,1,0,.500,9.00,-0.5,.527,0,0,1.0,0,0,0.00,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
404,3B,Greg Pryor,Portland,39808,7,7,29,27,13,11,2,0,0,5,2,1,0,0,0,1,3,1,.449,.520,6,2.6,0.3,0,0,2.7,0.0,-0.2,-0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,7,7,10,9,1,0,2,0,1.000,1.46,0.3,1.053,0,0,61.2,0,0,0.00,8,8,0,0,0,0,0,0,0,0,2,0.0,0.0
311,3B,Rob Refsnyder,Baseball,40723,4,4,19,15,4,4,0,0,0,4,0,4,0,0,0,0,7,0,.341,.500,2,-0.1,-0.1,0,2,-0.1,-1.0,0.0,-1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
200,3B,Rob Refsnyder,Whitestone,40723,16,16,73,64,13,8,3,0,2,5,5,9,0,0,0,0,17,0,.289,.244,5,-4.0,-0.3,2,2,-3.9,-0.5,-1.3,-1.8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,13,13,30,27,3,0,4,0,1.000,2.27,0.4,1.017,0,0,119.0,0,0,0.00,17,16,5,3,3,2,3,2,1,0,2,0.0,0.0
306,3B,Emmanuel Rivera,Baseball,40813,4,4,17,17,4,1,2,0,1,1,3,0,0,0,0,0,4,2,.308,.250,1,-0.6,-0.0,0,0,-0.6,0.0,-0.2,-0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,4,4,12,7,5,0,1,0,1.000,2.77,0.2,1.053,0,0,39.0,0,0,0.00,7,7,4,3,0,0,0,0,0,0,0,0.0,0.0
345,3B,Jim Tabor,Tokyo,36588,4,4,20,16,5,3,1,0,1,4,4,3,0,1,0,0,3,0,.436,.333,4,1.6,0.2,0,0,1.6,0.0,0.2,0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,4,4,7,5,2,0,0,0,1.000,1.80,0.2,1.053,0,0,35.0,0,0,0.00,4,4,2,1,1,1,0,0,0,0,2,0.0,0.0
281,3B,Pinky Whitney,Chico,36350,4,4,20,15,3,2,1,0,0,0,1,5,1,0,0,0,5,0,.296,.300,1,-1.0,-0.1,0,1,-1.0,-0.5,0.0,-0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,4,4,4,4,0,0,0,0,1.000,0.97,0.0,1.053,0,0,37.0,0,0,0.00,3,3,0,0,0,0,0,0,2,0,0,0.0,0.0
235,3B,Pinky Whitney,Law Law Land,36350,14,14,67,57,20,12,7,0,1,9,8,10,0,0,0,0,14,0,.424,.452,13,4.6,0.5,1,2,4.7,-0.6,-0.1,-0.7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,14,14,37,33,2,2,0,0,.946,2.44,-0.4,.966,0,0,129.0,0,0,0.00,26,26,8,6,2,0,3,0,2,0,1,0.0,0.0
109,3B,Pinky Whitney,Derp Force,36350,12,12,53,47,14,8,3,2,1,10,7,5,0,0,0,1,14,0,.366,.394,7,0.8,0.2,0,1,0.9,-0.4,0.5,0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,5,12,12,35,27,5,3,3,0,.914,2.61,-0.4,.951,0,0,110.1,0,0,0.00,21,18,11,8,1,1,2,1,2,1,3,0.0,0.0
