ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
72,2B,Willi Castro,Tokyo,40708,15,15,61,54,14,12,1,0,1,5,7,5,0,0,1,1,18,1,.289,.361,4,-3.9,-0.1,1,1,-4.1,-0.1,0.5,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
3,2B,Willi Castro,Kennereigh,40708,16,16,67,62,21,16,1,0,4,11,9,4,0,0,1,0,19,1,.390,.436,11,1.9,0.4,2,1,1.8,0.2,-0.0,0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,3,3,13,9,4,0,3,0,1.000,4.39,-0.3,.995,0,0,26.2,0,0,0.00,6,5,0,0,3,1,1,0,1,0,1,0.0,0.0
319,2B,Charlie Culberson,Forest Hills,39424,12,12,53,49,14,12,1,0,1,6,5,4,0,0,0,0,16,2,.319,.406,5,-2.0,0.0,0,1,-2.1,-0.3,0.7,0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,2,0,1,0,1,0,0,0,1.000,3.00,0.0,.000,0,0,3.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0
196,2B,Marwin Gonzalez,Sugar Land,40659,7,7,27,22,11,8,3,0,0,5,2,4,0,0,0,1,6,0,.514,.647,7,3.9,0.4,1,0,3.8,0.4,-0.4,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
236,2B,Drew Jackson,Boston,40782,5,1,7,6,1,0,0,0,1,3,1,1,0,0,0,0,3,0,.372,.000,1,0.1,-0.0,0,0,0.1,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,2,1,3,1,2,0,0,0,1.000,2.45,0.1,1.137,0,0,11.0,0,0,0.00,3,3,0,0,0,0,0,0,1,0,0,0.0,0.0
927,2B,Christian Lopes,Bathurst,40734,5,5,20,18,8,4,3,1,0,6,5,2,0,0,0,0,4,0,.515,.571,5,2.9,0.2,0,0,2.9,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
210,2B,Christian Lopes,Berry Nutty,40734,4,4,15,13,2,1,0,0,1,1,1,2,0,0,0,0,4,0,.283,.125,1,-1.1,-0.2,0,0,-1.1,0.0,-1.2,-1.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
89,2B,Lee Magee,Santiago,39968,3,3,15,12,4,4,0,0,0,3,2,2,0,0,0,1,2,0,.340,.364,1,-0.3,0.0,0,0,-0.3,0.0,-0.2,-0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
153,2B,Rey Sanchez,South Alberta,39724,4,4,17,17,5,3,1,0,1,2,3,0,0,0,0,0,3,2,.342,.308,2,-0.3,0.1,0,0,-0.3,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
34,2B,Rey Sanchez,Westerville,39724,9,9,41,40,15,11,2,0,2,8,8,1,0,0,0,0,8,1,.412,.433,7,2.0,0.2,0,0,1.9,0.0,-1.1,-1.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
28,3B,Greg Garcia,Westerville,35774,9,9,33,30,9,5,0,0,4,8,6,3,0,0,0,0,11,2,.430,.333,6,2.2,0.2,0,0,2.1,0.0,-0.7,-0.7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
232,3B,Marwin Gonzalez,Berry Nutty,40659,4,4,16,14,1,1,0,0,0,0,2,2,0,0,0,0,7,0,.149,.143,0,-3.1,-0.3,0,0,-3.2,0.0,-0.8,-0.8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
141,SS,Bill Almon,South Alberta,40497,4,4,17,16,6,6,0,0,0,2,1,1,0,0,0,0,6,0,.363,.600,2,0.1,0.1,1,0,0.0,0.3,0.6,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,4,4,14,8,5,1,1,0,.929,3.44,-0.9,.884,0,0,34.0,0,0,0.00,6,5,1,1,4,0,6,1,4,0,2,0.0,0.0
185,SS,Dave Berg,Sugar Land,38993,7,7,33,31,9,6,2,0,1,3,5,2,0,0,0,0,11,1,.340,.421,4,-0.6,-0.2,0,1,-0.6,-0.4,-0.5,-0.9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,7,7,36,20,14,2,8,0,.944,4.88,-2.7,.812,0,0,62.2,0,0,0.00,19,14,6,0,1,0,1,0,3,1,1,0.0,0.0
113,SS,Dave Berg,Napoleon,38993,3,3,12,10,3,3,0,0,0,0,1,2,0,0,0,0,3,0,.350,.429,1,-0.1,0.1,0,0,-0.1,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,3,3,10,7,3,0,2,0,1.000,3.60,0.2,1.137,0,0,25.0,0,0,0.00,5,5,1,0,1,1,1,0,2,0,1,0.0,0.0
334,SS,Tom Downey,Forest Hills,40283,12,12,53,45,12,12,0,0,0,2,7,8,0,0,0,0,6,1,.317,.308,5,-2.1,0.1,1,0,-2.2,0.5,0.1,0.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,12,12,39,28,10,1,8,0,.974,3.32,0.4,1.091,0,0,103.0,0,0,0.00,16,15,5,1,5,3,5,1,5,1,9,0.0,0.0
292,SS,Joe Evans,Virginia,40254,4,4,17,15,4,3,1,0,0,1,2,2,0,0,0,0,3,1,.319,.333,1,-0.6,0.0,0,0,-0.7,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,4,4,21,11,9,1,2,0,.952,5.00,0.2,1.137,0,0,36.0,0,0,0.00,11,10,2,0,2,1,1,0,2,1,5,0.0,0.0
270,SS,Lucius Fox,Dark Web,40780,5,5,25,22,4,1,2,0,1,7,4,2,0,0,0,1,4,0,.268,.167,1,-2.1,-0.1,0,1,-2.2,-0.5,0.7,0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
322,SS,Didi Gregorius,Forest Hills,34400,12,12,53,49,14,9,2,0,3,7,6,4,0,0,0,0,14,2,.362,.344,7,0.1,0.0,1,0,0.0,0.4,-0.7,-0.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,1,1,2,1,1,0,1,0,1.000,2.25,0.0,.000,0,0,8.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
342,SS,Drew Jackson,Corey St.,40782,11,11,52,40,13,8,3,0,2,8,5,11,0,0,0,1,18,0,.438,.524,11,3.8,0.6,2,1,3.7,0.2,-0.7,-0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,7,7,29,20,9,0,7,0,1.000,4.28,0.2,1.077,0,0,61.0,0,0,0.00,9,6,2,2,6,4,2,0,6,1,3,0.0,0.0
49,SS,Joe Koppe,Westerville,40021,9,9,39,34,12,8,3,0,1,5,5,5,0,0,0,0,10,1,.423,.478,7,2.3,0.3,1,2,2.2,-0.7,0.2,-0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,9,9,40,26,11,3,7,0,.925,4.27,-0.5,.947,0,0,78.0,0,0,0.00,19,16,1,1,7,4,4,0,7,1,1,0.0,0.0
211,SS,Owen Miller,Berry Nutty,34793,4,4,17,15,3,1,1,0,1,1,4,2,0,0,0,0,3,0,.322,.182,1,-0.6,-0.0,0,0,-0.6,0.0,0.5,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,4,4,12,7,5,0,2,0,1.000,3.09,-0.7,.884,0,0,35.0,0,0,0.00,7,6,2,1,1,0,2,0,2,0,2,0.0,0.0
365,SS,Melvin Mora,Wodonga Hawks,39901,6,4,17,12,3,2,0,1,0,0,2,5,1,0,0,0,4,0,.370,.375,2,0.2,0.0,1,1,0.1,-0.2,0.0,-0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,3,2,10,7,2,1,1,0,.900,4.26,-1.2,.853,0,0,19.0,0,0,0.00,9,5,2,1,0,0,1,0,0,0,2,0.0,0.0
6,SS,Melvin Mora,Kennereigh,39901,16,16,70,64,14,10,2,0,2,8,5,6,1,0,0,0,19,3,.271,.279,4,-5.7,-0.2,1,0,-5.9,0.5,-0.2,0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,16,16,66,43,21,2,11,0,.970,4.07,0.1,1.028,0,0,141.2,0,0,0.00,32,27,5,3,5,2,5,3,2,0,13,0.0,0.0
376,SS,Spike Owen,Wodonga Hawks,37168,8,8,34,31,9,6,2,0,1,4,4,3,0,0,0,0,6,0,.352,.333,4,-0.2,-0.0,0,1,-0.3,-0.4,0.2,-0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,8,8,27,19,7,1,3,0,.963,3.39,-1.2,.966,0,0,69.0,0,0,0.00,20,16,3,1,2,1,3,0,7,0,4,0.0,0.0
31,SS,Jody Reed,Westerville,39791,9,9,40,31,10,5,4,0,1,3,6,6,0,2,0,1,8,2,.432,.391,8,2.7,0.2,0,0,2.6,0.0,-0.2,-0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
305,SS,Stan Rojek,Virginia,39750,4,4,20,20,6,4,1,0,1,2,4,0,0,0,0,0,5,1,.336,.357,2,-0.4,0.0,1,0,-0.5,0.3,0.0,0.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
402,SS,Bill Russell,Bathurst,39739,5,5,20,16,6,4,2,0,0,0,6,4,0,0,0,0,4,0,.452,.500,4,1.7,0.2,0,1,1.7,-0.4,0.1,-0.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,5,5,16,10,6,0,2,0,1.000,3.43,-0.1,1.299,0,0,42.0,0,0,0.00,10,8,1,0,2,0,3,0,1,1,2,0.0,0.0
237,SS,Bill Russell,Boston,39739,7,7,28,26,4,3,0,0,1,3,2,1,0,0,0,1,10,1,.190,.188,0,-4.4,-0.3,0,0,-4.4,0.0,0.6,0.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,7,7,32,21,9,2,9,0,.938,4.43,-0.6,1.023,0,0,61.0,0,0,0.00,15,11,5,3,1,0,1,1,3,0,6,0.0,0.0
168,SS,Bill Russell,Alethkar,39739,3,3,13,13,2,1,1,0,0,0,0,0,0,0,0,0,2,1,.164,.182,0,-2.3,-0.2,0,0,-2.4,0.0,0.1,0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,3,3,11,7,3,1,1,0,.909,3.25,-0.3,.974,0,0,27.2,0,0,0.00,5,4,0,0,2,0,2,1,1,0,3,0.0,0.0
88,SS,Bill Russell,Santiago,39739,3,3,12,9,2,2,0,0,0,0,1,3,0,0,0,0,1,1,.336,.250,1,-0.3,0.0,0,0,-0.3,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,3,3,21,12,8,1,5,0,.952,7.20,-0.0,1.137,0,0,25.0,0,0,0.00,8,7,2,1,1,0,1,0,2,0,2,0.0,0.0
55,SS,Cole Tucker,Tokyo,34226,16,16,80,74,22,18,1,0,3,8,12,5,0,1,0,0,20,3,.345,.373,10,-1.1,0.1,1,3,-1.2,-1.0,-0.4,-1.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,16,16,64,43,19,2,11,0,.969,3.90,0.8,1.059,0,0,143.0,0,0,0.00,28,25,2,1,9,5,6,1,3,1,9,0.0,0.0
85,LF,Charlie Culberson,Santiago,39424,3,3,12,12,2,1,0,0,1,2,2,0,0,0,0,0,3,0,.231,.125,0,-1.4,0.0,0,0,-1.5,0.0,0.6,0.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
138,LF,Joe Evans,South Alberta,40254,4,4,12,11,3,1,2,0,0,0,2,1,0,0,0,0,4,0,.342,.429,1,-0.2,0.1,0,0,-0.2,0.0,0.3,0.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
283,CF,Charlie Dexter,Dark Web,40298,5,5,27,21,7,5,1,0,1,3,9,5,0,1,0,0,7,0,.447,.462,6,2.2,0.2,2,1,2.2,0.1,1.3,1.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.0,0.0,0.00,6,5,5,15,5,8,2,2,0,.867,2.62,-1.8,.758,0,0,44.2,0,0,0.00,4,3,5,1,3,0,5,0,3,0,2,0.0,0.0
